userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes
1193461,24,2,1989,10,male,379,0,0,0
1513455,24,10,1989,10,male,166,0,0,0
1017325,24,4,1989,10,male,143,0,0,0
1490774,24,31,1989,10,male,61,0,0,0
1817391,24,3,1989,10,female,18,0,0,0
1341256,24,3,1989,10,male,18,0,0,0
1337260,24,1,1989,10,male,21,0,0,0
1179008,26,16,1987,11,male,441,0,0,0
1471838,26,30,1987,11,male,1,0,0,0
1170211,26,23,1987,12,female,405,0,0,0
1793885,25,2,1988,1,male,620,0,0,0
1510484,25,24,1988,1,female,444,0,0,0
1613065,25,6,1988,1,male,278,0,0,0
1257706,25,9,1988,1,female,206,0,0,0
1415074,25,4,1988,1,male,198,0,0,0
1398229,25,23,1988,1,male,189,0,0,0
1015411,25,4,1988,1,female,161,0,0,0
1434876,25,6,1988,1,female,40,0,0,0
2051793,25,24,1988,1,male,2,0,0,0
1160476,25,17,1988,1,male,16,0,0,0
1928648,25,5,1988,1,male,10,0,0,0
1855706,25,4,1988,1,male,0,0,0,0
1210493,25,1,1988,1,male,455,0,0,0
1691777,25,1,1988,1,male,374,0,0,0
1988318,25,1,1988,1,male,300,0,0,0
1513038,25,1,1988,1,male,289,0,0,0
1697767,25,1,1988,1,male,292,0,0,0
2055882,25,1,1988,1,female,250,0,0,0
1645553,25,1,1988,1,male,245,0,0,0
1291763,25,1,1988,1,female,236,0,0,0
1034860,25,1,1988,1,female,218,0,0,0
1888620,25,1,1988,1,female,171,0,0,0
1419804,25,1,1988,1,male,166,0,0,0
1482847,25,1,1988,1,male,133,0,0,0
2164051,25,1,1988,1,female,132,0,0,0
1208275,25,1,1988,1,female,137,0,0,0
1618235,25,1,1988,1,male,121,0,0,0
1034913,25,1,1988,1,male,116,0,0,0
2085705,25,1,1988,1,male,109,0,0,0
2158239,25,1,1988,1,male,115,0,0,0
1358371,25,1,1988,1,male,96,0,0,0
2056581,25,1,1988,1,female,61,0,0,0
1214258,25,1,1988,1,male,45,0,0,0
2186966,25,1,1988,1,male,66,0,0,0
2018984,25,1,1988,1,female,59,0,0,0
1046455,25,1,1988,1,male,73,0,0,0
1579606,25,1,1988,1,male,51,0,0,0
1332770,25,1,1988,1,male,25,0,0,0
2149104,25,1,1988,1,male,33,0,0,0
1293893,25,1,1988,1,male,21,0,0,0
1475538,25,1,1988,1,male,33,0,0,0
1276742,25,1,1988,1,male,21,0,0,0
2178923,25,1,1988,1,male,22,0,0,0
1195021,25,1,1988,1,female,19,0,0,0
1200665,25,1,1988,1,male,21,0,0,0
1911380,25,1,1988,1,male,21,0,0,0
1302071,25,1,1988,1,male,8,0,0,0
1545616,25,1,1988,1,male,17,0,0,0
1842384,25,1,1988,1,male,0,0,0,0
1997950,25,1,1988,1,male,0,0,0,0
1545496,25,1,1988,1,male,15,0,0,0
1158230,25,1,1988,1,male,14,0,0,0
1357072,25,1,1988,1,male,2,0,0,0
1558376,25,1,1988,1,male,9,0,0,0
2079848,25,1,1988,1,male,5,0,0,0
1761441,25,1,1988,1,male,7,0,0,0
1077299,25,27,1988,2,female,172,0,0,0
1361503,25,25,1988,2,female,32,0,0,0
1206233,25,3,1988,2,male,26,0,0,0
1333672,25,3,1988,2,male,23,0,0,0
1813920,25,25,1988,2,male,4,0,0,0
1430841,25,1,1988,2,male,16,0,0,0
1821710,25,22,1988,3,male,722,0,0,0
2120707,25,16,1988,3,male,687,0,0,0
1320885,25,29,1988,3,male,583,0,0,0
1842994,25,20,1988,3,male,491,0,0,0
1591220,25,21,1988,3,male,247,0,0,0
1101661,25,5,1988,3,male,40,0,0,0
2136154,25,10,1988,4,male,283,0,0,0
1297608,25,6,1988,4,male,256,0,0,0
1553925,25,13,1988,4,male,199,0,0,0
1346325,25,15,1988,4,male,164,0,0,0
1818137,25,29,1988,4,female,77,0,0,0
1930028,25,18,1988,4,male,21,0,0,0
1272393,25,18,1988,4,male,18,0,0,0
2098066,25,21,1988,4,male,20,0,0,0
1091556,25,17,1988,4,female,3,0,0,0
1647849,25,25,1988,5,male,489,0,0,0
1664221,25,5,1988,5,female,212,0,0,0
2011744,25,2,1988,5,female,115,0,0,0
1317693,25,3,1988,5,male,58,0,0,0
1859779,25,6,1988,5,female,7,0,0,0
1829555,25,25,1988,5,female,9,0,0,0
2072377,25,30,1988,6,male,1154,0,0,0
2175953,25,9,1988,6,female,257,0,0,0
1924231,25,8,1988,6,female,107,0,0,0
1942211,25,22,1988,7,male,383,0,0,0
1353364,25,11,1988,7,male,327,0,0,0
1707857,25,29,1988,7,male,264,0,0,0
2170060,25,16,1988,7,male,123,0,0,0
1252107,25,26,1988,7,male,51,0,0,0
2039698,25,18,1988,8,female,548,0,0,0
1987183,25,8,1988,8,male,216,0,0,0
1206158,25,26,1988,8,female,163,0,0,0
1416281,25,18,1988,8,male,172,0,0,0
1412232,25,8,1988,8,male,2,0,0,0
1968338,25,2,1988,9,male,329,0,0,0
2192882,25,21,1988,9,male,236,0,0,0
2140479,25,7,1988,9,male,228,0,0,0
1446780,25,25,1988,9,male,21,0,0,0
1631990,25,23,1988,9,male,27,0,0,0
1662186,25,19,1988,9,female,17,0,0,0
1074622,25,8,1988,9,female,10,0,0,0
1012235,25,7,1988,10,male,571,0,0,0
1356497,25,10,1988,10,male,381,0,0,0
1803801,25,25,1988,10,male,291,0,0,0
1987493,25,2,1988,10,female,223,0,0,0
1499350,25,14,1988,10,male,214,0,0,0
1623246,27,27,1986,11,male,276,0,0,0
1244720,27,27,1986,11,male,75,0,0,0
1938085,27,11,1986,11,male,38,0,0,0
2103921,27,8,1986,12,male,178,0,0,0
1541767,27,24,1986,12,male,134,0,0,0
1244749,27,16,1986,12,female,79,0,0,0
1346857,27,4,1986,12,male,35,0,0,0
1684591,27,17,1986,12,female,18,0,0,0
1481863,27,6,1986,12,male,24,0,0,0
1597531,26,3,1987,1,male,63,0,0,0
1544397,26,9,1987,1,male,23,0,0,0
1247648,26,2,1987,1,male,7,0,0,0
1966569,26,1,1987,1,female,578,0,0,0
1254987,26,1,1987,1,female,574,0,0,0
1365595,26,1,1987,1,male,527,0,0,0
1684657,26,1,1987,1,female,516,0,0,0
1336375,26,1,1987,1,male,507,0,0,0
1578782,26,1,1987,1,female,494,0,0,0
2192295,26,1,1987,1,female,467,0,0,0
1885846,26,1,1987,1,female,412,0,0,0
1591889,26,1,1987,1,male,365,0,0,0
1991592,26,1,1987,1,male,324,0,0,0
1004934,26,1,1987,1,female,314,0,0,0
1992689,26,1,1987,1,female,67,0,0,0
1482388,26,1,1987,1,male,53,0,0,0
1446461,26,1,1987,1,male,11,0,0,0
1340830,26,2,1987,2,male,575,0,0,0
1811217,26,13,1987,2,female,457,0,0,0
1830333,26,13,1987,2,male,216,0,0,0
1045146,26,1,1987,2,female,16,0,0,0
1978353,26,15,1987,3,male,1083,0,0,0
1595634,26,11,1987,3,female,317,0,0,0
1685172,26,15,1987,3,male,186,0,0,0
1192300,26,2,1987,3,male,103,0,0,0
1092905,26,29,1987,3,male,16,0,0,0
1944174,26,2,1987,3,male,7,0,0,0
1641158,26,3,1987,3,male,11,0,0,0
1029540,26,4,1987,4,female,464,0,0,0
1082452,26,9,1987,4,female,19,0,0,0
2162816,26,18,1987,4,male,71,0,0,0
1556967,26,5,1987,4,male,29,0,0,0
1463763,26,1,1987,4,male,10,0,0,0
1958131,26,13,1987,5,male,638,0,0,0
1353281,26,5,1987,5,male,398,0,0,0
1265888,26,20,1987,5,male,289,0,0,0
1481112,26,5,1987,5,male,89,0,0,0
1447385,26,11,1987,5,male,50,0,0,0
1083846,26,20,1987,5,male,58,0,0,0
1649755,26,8,1987,6,male,621,0,0,0
2128881,26,4,1987,6,male,627,0,0,0
1425557,26,4,1987,6,female,9,0,0,0
1286457,26,1,1987,6,male,569,0,0,0
1286949,26,10,1987,7,male,492,0,0,0
1131891,26,10,1987,8,female,347,0,0,0
1120619,26,8,1987,8,male,255,0,0,0
2123079,26,7,1987,8,male,76,0,0,0
1539369,26,7,1987,8,male,8,0,0,0
1787613,26,18,1987,9,male,845,0,0,0
2160607,26,11,1987,9,male,131,0,0,0
1344962,26,1,1987,9,male,44,0,0,0
1235438,26,9,1987,10,male,579,0,0,0
1489914,26,2,1987,10,female,97,0,0,0
1170324,26,8,1987,10,male,85,0,0,0
2066997,26,2,1987,10,male,15,0,0,0
1530612,26,1,1987,11,male,227,0,0,0
1177507,28,10,1985,11,male,200,0,0,0
1050227,28,30,1985,11,male,10,0,0,0
1525821,28,21,1985,12,male,1249,0,0,0
1593533,28,29,1985,12,female,275,0,0,0
1125032,28,17,1985,12,male,223,0,0,0
1862728,28,28,1985,12,male,201,0,0,0
1477883,28,15,1985,12,male,50,0,0,0
1818534,28,25,1985,12,male,24,0,0,0
1463791,28,25,1985,12,male,31,0,0,0
2065535,28,20,1985,12,male,7,0,0,0
2080990,28,28,1985,12,female,1,0,0,0
2044264,28,25,1985,12,female,1,0,0,0
1858698,27,17,1986,1,male,512,0,0,0
1061330,27,5,1986,1,female,415,0,0,0
1347185,27,10,1986,1,male,205,0,0,0
1777712,27,3,1986,1,male,22,0,0,0
1570066,27,1,1986,1,male,580,0,0,0
2117894,27,1,1986,1,male,183,0,0,0
1576850,27,1,1986,1,male,91,0,0,0
1997458,27,16,1986,2,male,310,0,0,0
1889353,27,27,1986,2,male,11,0,0,0
1502861,27,2,1986,2,male,14,0,0,0
1253954,27,16,1986,3,male,276,0,0,0
1729067,27,2,1986,3,male,246,0,0,0
1717559,27,24,1986,3,male,21,0,0,0
1162568,27,24,1986,3,male,3,0,0,0
1578381,27,21,1986,3,male,5,0,0,0
2133456,27,6,1986,3,male,8,0,0,0
1853657,27,17,1986,4,male,334,0,0,0
2006904,27,21,1986,4,male,5,0,0,0
1534182,27,22,1986,5,male,1024,0,0,0
1527099,27,12,1986,5,female,464,0,0,0
1146123,27,27,1986,5,male,375,0,0,0
1516107,27,17,1986,5,female,291,0,0,0
2087895,27,27,1986,5,male,272,0,0,0
1459975,27,2,1986,5,female,233,0,0,0
1463018,27,20,1986,5,female,67,0,0,0
1300847,27,1,1986,5,male,16,0,0,0
2130438,27,11,1986,6,female,477,0,0,0
1639346,27,19,1986,6,male,302,0,0,0
2047797,27,19,1986,6,female,202,0,0,0
1476953,27,1,1986,6,female,809,0,0,0
1099681,27,17,1986,7,male,534,0,0,0
1174601,27,28,1986,7,male,447,0,0,0
2151353,27,7,1986,7,male,254,0,0,0
1597611,27,11,1986,7,female,20,0,0,0
1171843,27,22,1986,8,male,188,0,0,0
1952892,27,10,1986,8,male,527,0,0,0
2094009,27,9,1986,8,male,222,0,0,0
1207252,27,7,1986,9,male,152,0,0,0
1384571,27,18,1986,9,male,30,0,0,0
1656964,27,3,1986,10,female,376,0,0,0
2079411,27,6,1986,10,male,376,0,0,0
1659815,27,9,1986,10,male,282,0,0,0
1465423,27,19,1986,10,male,41,0,0,0
1632614,27,1,1986,11,female,1213,0,0,0
1869843,29,13,1984,11,male,409,0,0,0
1838917,29,11,1984,11,male,401,0,0,0
1253424,29,9,1984,12,male,496,0,0,0
2020427,29,16,1984,12,male,632,0,0,0
1721202,29,18,1984,12,female,479,0,0,0
1953693,29,18,1984,12,male,397,0,0,0
1546607,29,2,1984,12,female,319,0,0,0
1451625,29,20,1984,12,female,301,0,0,0
1892867,28,8,1985,1,female,222,0,0,0
2035849,28,15,1985,1,male,457,0,0,0
1597195,28,30,1985,1,male,406,0,0,0
2178052,28,20,1985,1,male,279,0,0,0
1854760,28,16,1985,1,male,86,0,0,0
1367970,28,1,1985,1,female,1039,0,0,0
1967647,28,1,1985,1,male,740,0,0,0
1017890,28,1,1985,1,male,249,0,0,0
1608733,28,1,1985,1,male,70,0,0,0
1377874,28,1,1985,1,male,24,0,0,0
1810900,28,1,1985,1,male,12,0,0,0
1587366,28,22,1985,2,male,1286,0,0,0
1371065,28,14,1985,2,female,892,0,0,0
1244682,28,15,1985,2,male,811,0,0,0
1482709,28,16,1985,2,female,437,0,0,0
1040608,28,21,1985,2,female,394,0,0,0
1355840,28,14,1985,2,female,3,0,0,0
1687924,28,3,1985,3,male,652,0,0,0
1288857,28,15,1985,3,male,514,0,0,0
1138566,28,22,1985,3,male,389,0,0,0
1586223,28,11,1985,3,male,66,0,0,0
2085909,28,3,1985,3,male,27,0,0,0
1634150,28,20,1985,4,male,217,0,0,0
1521600,28,14,1985,4,male,127,0,0,0
1402360,28,11,1985,5,male,305,0,0,0
1120713,28,18,1985,5,female,567,0,0,0
2178700,28,24,1985,5,female,323,0,0,0
1992445,28,10,1985,5,male,255,0,0,0
1784215,28,9,1985,6,male,573,0,0,0
1484741,28,6,1985,6,male,1245,0,0,0
1195946,28,26,1985,6,male,802,0,0,0
1192102,28,10,1985,6,male,293,0,0,0
2101668,28,7,1985,6,male,224,0,0,0
1243746,28,3,1985,6,male,182,0,0,0
1139216,28,11,1985,6,male,121,0,0,0
1496281,28,1,1985,6,female,494,0,0,0
1562026,28,7,1985,7,male,392,0,0,0
1533520,28,3,1985,7,male,447,0,0,0
1000455,28,25,1985,7,male,328,0,0,0
1926962,28,1,1985,7,male,321,0,0,0
1544932,28,3,1985,8,male,131,0,0,0
1901424,28,21,1985,8,female,54,0,0,0
1806009,28,15,1985,8,female,5,0,0,0
1883935,28,12,1985,9,female,677,0,0,0
1656997,28,4,1985,9,female,304,0,0,0
1704605,28,16,1985,9,male,460,0,0,0
1439048,28,6,1985,9,female,75,0,0,0
1510330,28,8,1985,9,male,29,0,0,0
1130908,28,23,1985,10,male,549,0,0,0
1280977,28,20,1985,10,male,543,0,0,0
2060694,28,10,1985,10,male,249,0,0,0
2048648,28,5,1985,10,male,240,0,0,0
1872261,28,3,1985,10,male,120,0,0,0
1426330,28,25,1985,10,male,28,0,0,0
1076162,28,15,1985,10,male,8,0,0,0
1781287,30,3,1983,11,male,852,0,0,0
1254757,30,18,1983,11,male,394,0,0,0
1851527,30,24,1983,11,male,220,0,0,0
1629782,30,15,1983,11,female,182,0,0,0
1389815,30,13,1983,11,male,18,0,0,0
2136563,30,13,1983,12,male,785,0,0,0
1928503,30,21,1983,12,male,193,0,0,0
2030883,30,21,1983,12,female,4,0,0,0
1513762,29,10,1984,1,female,410,0,0,0
1146835,29,4,1984,1,male,391,0,0,0
1552444,29,1,1984,1,male,882,0,0,0
1432686,29,9,1984,2,female,284,0,0,0
1244829,29,27,1984,2,female,71,0,0,0
1750412,29,12,1984,2,male,78,0,0,0
1818634,29,7,1984,3,male,1901,0,0,0
1675658,29,2,1984,3,male,462,0,0,0
1257899,29,15,1984,3,female,389,0,0,0
1557207,29,19,1984,3,male,301,0,0,0
1490652,29,25,1984,4,male,285,0,0,0
1940718,29,20,1984,4,male,185,0,0,0
1637975,29,18,1984,4,male,19,0,0,0
1926173,29,8,1984,5,male,460,0,0,0
2111022,29,1,1984,5,male,357,0,0,0
1041387,29,12,1984,6,male,142,0,0,0
1663946,29,14,1984,6,female,46,0,0,0
1145396,29,28,1984,7,male,507,0,0,0
2058878,29,4,1984,7,male,467,0,0,0
1455928,29,14,1984,7,male,11,0,0,0
1484439,29,2,1984,7,female,15,0,0,0
1934065,29,28,1984,8,female,683,0,0,0
1844381,29,13,1984,8,male,191,0,0,0
1325214,29,4,1984,8,female,137,0,0,0
2159430,29,5,1984,8,male,2,0,0,0
1769702,29,2,1984,9,male,324,0,0,0
1977430,29,11,1984,9,female,242,0,0,0
2030868,29,28,1984,9,male,225,0,0,0
1750080,29,20,1984,9,female,6,0,0,0
2179087,29,24,1984,9,male,39,0,0,0
1863233,29,10,1984,10,male,646,0,0,0
1273722,29,9,1984,10,male,154,0,0,0
1280326,29,16,1984,10,male,54,0,0,0
1337980,31,24,1982,11,female,353,0,0,0
1030633,31,14,1982,11,male,128,0,0,0
1094447,31,17,1982,11,male,94,0,0,0
2115643,31,26,1982,11,male,0,0,0,0
1584181,31,6,1982,12,male,280,0,0,0
1667204,31,1,1982,12,female,380,0,0,0
1293023,30,8,1983,1,male,585,0,0,0
1841564,30,24,1983,1,male,562,0,0,0
1630433,30,19,1983,1,male,444,0,0,0
2158913,30,27,1983,1,male,206,0,0,0
1733239,30,12,1983,1,male,117,0,0,0
2146282,30,28,1983,1,male,13,0,0,0
1992531,30,1,1983,1,female,903,0,0,0
2035160,30,1,1983,1,male,426,0,0,0
1321200,30,1,1983,1,female,327,0,0,0
1665237,30,1,1983,1,male,1,0,0,0
1775751,30,20,1983,2,female,72,0,0,0
1792060,30,13,1983,2,male,95,0,0,0
1255666,30,3,1983,3,male,680,0,0,0
1038085,30,23,1983,3,male,599,0,0,0
1455118,30,30,1983,3,male,364,0,0,0
1594020,30,13,1983,3,male,6,0,0,0
1550791,30,6,1983,4,male,289,0,0,0
1148929,30,18,1983,4,male,276,0,0,0
1102433,30,18,1983,4,male,54,0,0,0
1161625,30,7,1983,5,male,136,0,0,0
1492361,30,3,1983,5,male,116,0,0,0
1042077,30,22,1983,6,male,1016,0,0,0
1800024,30,25,1983,7,male,1,0,0,0
1658549,30,12,1983,8,female,578,0,0,0
1142426,30,19,1983,8,female,360,0,0,0
1363563,30,21,1983,8,male,288,0,0,0
1673115,30,5,1983,8,male,214,0,0,0
1985021,30,29,1983,9,female,415,0,0,0
1875125,30,10,1983,9,male,39,0,0,0
1819102,30,14,1983,9,male,0,0,0,0
1105837,30,9,1983,10,male,280,0,0,0
1154601,30,6,1983,10,male,177,0,0,0
1966193,30,16,1983,10,male,219,0,0,0
1100031,30,16,1983,10,male,44,0,0,0
1811901,30,3,1983,10,male,56,0,0,0
2129308,30,6,1983,10,male,33,0,0,0
1858077,30,1,1983,10,female,274,0,0,0
1237328,30,1,1983,11,male,408,0,0,0
1049264,30,1,1983,11,male,382,0,0,0
1948327,32,24,1981,11,male,458,0,0,0
1182094,32,19,1981,11,male,17,0,0,0
1405862,32,11,1981,12,male,691,0,0,0
1882259,32,7,1981,12,male,419,0,0,0
1143612,32,25,1981,12,male,228,0,0,0
1880758,32,26,1981,12,female,9,0,0,0
1959736,31,13,1982,1,female,688,0,0,0
2007250,31,17,1982,1,male,267,0,0,0
1129465,31,15,1982,1,male,48,0,0,0
2156153,31,25,1982,1,male,60,0,0,0
2127123,31,1,1982,1,female,934,0,0,0
1247783,31,1,1982,1,male,375,0,0,0
1211050,31,1,1982,1,female,223,0,0,0
1151168,31,27,1982,2,male,1354,0,0,0
2021688,31,7,1982,2,male,1067,0,0,0
1615869,31,2,1982,2,male,283,0,0,0
1511031,31,24,1982,2,male,126,0,0,0
1305148,31,2,1982,2,male,32,0,0,0
2138632,31,21,1982,2,male,23,0,0,0
1421912,31,1,1982,2,male,549,0,0,0
1815610,31,13,1982,3,male,347,0,0,0
2142987,31,25,1982,3,male,22,0,0,0
1145094,31,1,1982,3,male,6,0,0,0
1426275,31,8,1982,4,male,206,0,0,0
1564292,31,29,1982,4,male,93,0,0,0
2174171,31,26,1982,6,male,428,0,0,0
1604181,31,14,1982,6,male,102,0,0,0
1336661,31,1,1982,6,male,17,0,0,0
1844870,31,24,1982,7,female,386,0,0,0
1287876,31,19,1982,7,male,366,0,0,0
1892528,31,31,1982,7,male,34,0,0,0
1791889,31,4,1982,7,male,11,0,0,0
1083115,31,1,1982,7,female,351,0,0,0
1254381,31,28,1982,9,male,7,0,0,0
1502577,31,22,1982,10,male,181,0,0,0
2080489,33,18,1980,11,female,991,0,0,0
1416362,33,2,1980,11,female,615,0,0,0
1761459,33,20,1980,11,male,327,0,0,0
2004560,33,11,1980,11,male,311,0,0,0
2133118,33,14,1980,11,female,238,0,0,0
1194813,33,27,1980,11,male,140,0,0,0
1570555,33,12,1980,12,female,529,0,0,0
1311142,33,20,1980,12,male,416,0,0,0
1143263,33,29,1980,12,male,264,0,0,0
1381731,33,25,1980,12,male,53,0,0,0
1388785,33,13,1980,12,male,6,0,0,0
1094944,33,1,1980,12,male,220,0,0,0
1892642,33,1,1980,12,female,5,0,0,0
1307185,32,30,1981,1,female,18,0,0,0
2010138,32,1,1981,1,male,518,0,0,0
1496886,32,1,1981,1,female,327,0,0,0
1405210,32,1,1981,1,male,258,0,0,0
1392371,32,1,1981,1,male,147,0,0,0
2086559,32,1,1981,1,female,112,0,0,0
1418331,32,1,1981,1,male,53,0,0,0
1282987,32,1,1981,1,male,12,0,0,0
2157742,32,1,1981,1,male,4,0,0,0
2192186,32,18,1981,2,male,229,0,0,0
1213421,32,13,1981,2,male,3,0,0,0
1668786,32,26,1981,3,female,400,0,0,0
1231365,32,30,1981,3,male,348,0,0,0
1359306,32,10,1981,3,male,307,0,0,0
1364405,32,26,1981,3,male,5,0,0,0
1393242,32,9,1981,4,male,450,0,0,0
1106130,32,14,1981,4,male,417,0,0,0
1980783,32,5,1981,4,male,90,0,0,0
1214815,32,12,1981,4,male,11,0,0,0
1550571,32,18,1981,5,male,531,0,0,0
1522253,32,8,1981,5,male,287,0,0,0
1913470,32,29,1981,5,male,159,0,0,0
1685245,32,25,1981,5,male,7,0,0,0
1119319,32,16,1981,6,male,393,0,0,0
1789987,32,10,1981,6,male,378,0,0,0
1677406,32,10,1981,6,male,243,0,0,0
1879816,32,27,1981,7,male,643,0,0,0
1747537,32,7,1981,7,female,364,0,0,0
1441223,32,13,1981,7,male,360,0,0,0
1266909,32,2,1981,7,male,341,0,0,0
1781321,32,5,1981,7,female,27,0,0,0
2026129,32,30,1981,7,male,25,0,0,0
1335276,32,2,1981,8,male,321,0,0,0
1181588,32,14,1981,8,female,152,0,0,0
1181772,32,15,1981,9,male,735,0,0,0
1318909,32,17,1981,9,female,464,0,0,0
1489408,32,21,1981,9,female,134,0,0,0
1932974,32,7,1981,10,male,858,0,0,0
1026711,32,10,1981,10,male,164,0,0,0
1905377,32,15,1981,10,female,74,0,0,0
1854020,34,14,1979,11,male,343,0,0,0
1035400,34,22,1979,11,male,31,0,0,0
1593052,33,8,1980,1,male,312,0,0,0
2189667,33,2,1980,1,female,214,0,0,0
1681332,33,13,1980,1,female,182,0,0,0
2037914,33,29,1980,1,male,76,0,0,0
1259623,33,2,1980,1,male,3,0,0,0
1793687,33,1,1980,1,male,762,0,0,0
1505764,33,1,1980,1,male,448,0,0,0
1433200,33,1,1980,1,female,334,0,0,0
1305350,33,1,1980,1,male,320,0,0,0
2046423,33,1,1980,1,male,311,0,0,0
1052028,33,1,1980,1,female,212,0,0,0
1063103,33,1,1980,1,male,218,0,0,0
1713656,33,1,1980,1,male,224,0,0,0
1441479,33,1,1980,1,male,209,0,0,0
1712082,33,1,1980,1,male,33,0,0,0
1996986,33,1,1980,1,male,17,0,0,0
1425781,33,1,1980,1,male,17,0,0,0
1973420,33,13,1980,2,male,385,0,0,0
1961107,33,20,1980,2,male,53,0,0,0
1660100,33,14,1980,2,female,78,0,0,0
1784543,33,1,1980,2,male,483,0,0,0
2001480,33,1,1980,2,female,322,0,0,0
1509039,33,3,1980,3,male,585,0,0,0
1856414,33,13,1980,3,male,449,0,0,0
1472937,33,29,1980,3,female,336,0,0,0
2175299,33,26,1980,3,female,349,0,0,0
1636324,33,7,1980,3,male,302,0,0,0
1701327,33,1,1980,3,female,367,0,0,0
1106493,33,9,1980,4,female,842,0,0,0
1495982,33,15,1980,4,male,494,0,0,0
1366894,33,12,1980,4,male,297,0,0,0
1546837,33,6,1980,5,female,470,0,0,0
1305085,33,26,1980,5,male,327,0,0,0
1620007,33,23,1980,5,female,278,0,0,0
1122645,33,27,1980,5,female,200,0,0,0
1325584,33,5,1980,5,male,10,0,0,0
1476520,33,26,1980,6,male,300,0,0,0
1949576,33,23,1980,6,female,281,0,0,0
1181489,33,10,1980,7,male,320,0,0,0
1596855,33,8,1980,7,male,561,0,0,0
1727288,33,13,1980,7,male,198,0,0,0
1389972,33,15,1980,7,female,90,0,0,0
1297323,33,24,1980,8,male,368,0,0,0
2039639,33,17,1980,8,male,214,0,0,0
1393287,33,22,1980,8,male,132,0,0,0
1426955,33,15,1980,8,male,85,0,0,0
1133421,33,10,1980,9,male,510,0,0,0
1241847,33,21,1980,9,male,317,0,0,0
1313074,33,20,1980,9,male,132,0,0,0
1845787,33,10,1980,10,female,408,0,0,0
1691788,33,10,1980,10,male,363,0,0,0
1312178,33,18,1980,10,male,278,0,0,0
1442230,33,10,1980,10,male,0,0,0,0
2136516,35,20,1978,11,male,154,0,0,0
1196960,35,11,1978,11,male,21,0,0,0
1795408,35,14,1978,12,male,212,0,0,0
1638777,35,19,1978,12,male,273,0,0,0
1393411,35,22,1978,12,male,300,0,0,0
1748681,35,7,1978,12,male,199,0,0,0
1451764,35,1,1978,12,female,23,0,0,0
1417275,34,6,1979,1,male,300,0,0,0
1244017,34,25,1979,1,male,194,0,0,0
1786737,34,16,1979,2,male,320,0,0,0
1329820,34,13,1979,2,male,39,0,0,0
1391167,34,28,1979,2,female,15,0,0,0
1580582,34,14,1979,3,male,37,0,0,0
1893534,34,18,1979,3,male,52,0,0,0
1308916,34,7,1979,3,female,20,0,0,0
1720877,34,19,1979,4,male,516,0,0,0
2092169,34,11,1979,4,male,422,0,0,0
1661592,34,17,1979,4,female,19,0,0,0
1120517,34,1,1979,4,male,11,0,0,0
1004757,34,5,1979,5,male,90,0,0,0
1510212,34,5,1979,5,male,36,0,0,0
1244997,34,6,1979,8,male,270,0,0,0
1700307,34,23,1979,8,male,165,0,0,0
1256256,34,9,1979,8,male,22,0,0,0
2140735,34,5,1979,8,female,12,0,0,0
1140205,34,7,1979,8,male,11,0,0,0
1263251,34,4,1979,9,male,511,0,0,0
1114119,34,28,1979,9,male,261,0,0,0
1911420,34,22,1979,9,male,23,0,0,0
1883681,34,15,1979,10,male,134,0,0,0
1421673,34,4,1979,10,male,18,0,0,0
2014389,36,15,1977,11,female,661,0,0,0
1780518,36,11,1977,11,male,149,0,0,0
1120350,36,29,1977,11,male,17,0,0,0
1689482,36,25,1977,12,male,309,0,0,0
1276606,35,20,1978,1,female,248,0,0,0
1974026,35,29,1978,1,male,18,0,0,0
1323772,35,1,1978,1,female,296,0,0,0
1073170,35,1,1978,1,male,7,0,0,0
1592921,35,9,1978,2,male,617,0,0,0
1488901,35,14,1978,2,male,467,0,0,0
1293930,35,28,1978,2,male,468,0,0,0
1049406,35,9,1978,2,female,271,0,0,0
1555435,35,2,1978,2,male,5,0,0,0
1205643,35,5,1978,3,male,15,0,0,0
1092252,35,28,1978,4,male,907,0,0,0
1278811,35,3,1978,4,female,185,0,0,0
2152548,35,23,1978,4,male,220,0,0,0
2004679,35,14,1978,4,female,0,0,0,0
1495832,35,25,1978,5,male,764,0,0,0
1431643,35,27,1978,5,male,139,0,0,0
1134358,35,2,1978,5,male,41,0,0,0
1980951,35,2,1978,5,male,2,0,0,0
1519897,35,9,1978,6,male,22,0,0,0
1970137,35,23,1978,7,male,302,0,0,0
2116784,35,3,1978,7,male,457,0,0,0
1243631,35,25,1978,7,female,130,0,0,0
1497951,35,10,1978,7,female,0,0,0,0
1066185,35,1,1978,7,male,533,0,0,0
1414224,35,13,1978,9,male,289,0,0,0
1851136,35,24,1978,9,male,12,0,0,0
1066430,35,9,1978,10,male,553,0,0,0
2080963,35,2,1978,10,male,20,0,0,0
1777294,37,28,1976,11,male,111,0,0,0
1416921,37,6,1976,11,male,10,0,0,0
1472373,36,18,1977,1,female,282,0,0,0
2017215,36,7,1977,1,male,8,0,0,0
1503530,36,1,1977,1,male,833,0,0,0
1555889,36,8,1977,3,female,49,0,0,0
1723813,36,3,1977,4,male,454,0,0,0
1872986,36,9,1977,5,male,914,0,0,0
1841708,36,2,1977,5,male,624,0,0,0
1380836,36,10,1977,5,male,503,0,0,0
1316033,36,24,1977,5,female,253,0,0,0
1130711,36,27,1977,5,female,59,0,0,0
